LTE,510,11,43003,110177540,0,106.8127,-6.2468,1000,3,1,1482176813,1746698281,0
LTE,510,10,2008,110366475,0,107.505,-6.8619,1327,20,1,1482407171,1745119802,0
LTE,510,11,41004,105058053,0,106.8467,-6.1899,1225,31,1,1482596823,1747457582,0
GSM,510,10,18728,40544,0,116.83,-1.2,7409,67,1,1482649610,1709095991,0
LTE,510,11,48002,120453380,0,106.4784,-6.2037,1227,7,1,1482719161,1746752101,0
LTE,510,11,41306,105132036,0,106.8799,-6.2147,2688,108,1,1482784705,1725776224,0
LTE,510,9,2002,51217420,0,101.3843,0.4642,1040,20,1,1482904022,1751887145,0
GSM,510,10,18728,41252,0,116.8618,-1.2048,1000,17,1,1482980288,1709095985,0
GSM,510,10,416,51825,0,112.7839,-7.6211,7804,11,1,1483176319,1737767042,0
GSM,510,10,18722,43414,0,116.8531,-1.1815,1000,7,1,1483231270,1709095987,0
GSM,510,10,18722,43415,0,116.8532,-1.1868,1000,16,1,1483231270,1709095987,0
LTE,510,11,41306,105070598,0,106.8905,-6.211,7185,102,1,1483511427,1725776224,0
LTE,510,11,42007,107524612,0,106.8201,-6.2114,2518,50,1,1483453964,1747401301,0
LTE,510,11,42007,107664388,0,106.8257,-6.2066,8792,17,1,1483705599,1747401365,0
LTE,510,10,2008,110370335,0,107.5061,-6.8638,1000,15,1,1484103670,1745119802,0
LTE,510,10,2008,110370325,0,107.5087,-6.8677,3393,15,1,1484103670,1745119802,0
LTE,510,11,54412,138783236,0,112.7529,-7.2408,1000,12,1,1484463464,1751421544,0
LTE,510,10,6229,59512853,0,112.7492,-7.2401,1091,25,1,1484485586,1751505722,0
LTE,510,11,48002,120451333,0,106.4602,-6.2041,3200,6,1,1484538369,1746752582,0
LTE,510,11,54412,138251012,0,112.765,-7.2446,2571,30,1,1484572732,1751362863,0
LTE,510,11,54013,138250756,0,112.7682,-7.2472,1000,11,1,1484572732,1751421543,0
LTE,510,11,54412,138251013,0,112.7587,-7.243,6038,17,1,1484572732,1751421543,0
LTE,510,9,3104,79439115,0,110.3655,-7.8498,1802,3,1,1484879612,1731431526,0
LTE,510,9,3105,79505431,0,110.3673,-7.7889,1000,5,1,1484784222,1731431524,0
LTE,510,9,3106,79447820,0,110.3927,-7.7834,1000,8,1,1484879613,1731431522,0
LTE,510,11,41003,107713796,0,106.8276,-6.1423,1000,19,1,1485012393,1746722941,0
LTE,510,10,6210,59522335,0,112.7338,-7.3168,1000,22,1,1485473264,1737338404,0
LTE,510,10,7962,82945301,0,117.5871,3.3007,4432,7,1,1487081825,1747189085,0
LTE,510,10,6219,59438613,0,112.7775,-7.2594,1000,18,1,1474877269,1751505723,0
LTE,510,10,6222,59449621,0,112.7314,-7.2498,1000,8,1,1487655988,1751505721,0
LTE,510,10,7961,82965259,0,117.5829,3.3072,1000,17,1,1488292067,1747189741,0
